speed;elapsedTime;elapsedDistance;lateralAcceleration;longitudinalAcceleration;gear;gearRatio;engineSpeed;torque;power;downForce;dragForce;tractionControl;throttlePosition;brakePosition;cornerRadius;sectorIndex;maximumCornerSpeed;loadSensitiveLatGrip;loadSensitiveLongGrip;yawangle;yawvelocity;yawacceleration;xposition;yposition;trackelevation;fz;
Speed (linear);Time;Length;Acceleration (linear);Acceleration (linear);Unitless;Unitless;Speed (angular);Torque;Power;Force;Force;Ratio;Ratio;Ratio;Length;Unitless;Speed (linear);Unitless;Unitless;Angle;Speed (angular);Acceleration (angular);Length;Length;Length;Force;
km/h;s;m;m/s^2;m/s^2;-;-;rpm;N.m;kW;N;N;%;%;%;m;-;km/h;-;-;deg;rpm;deg/s^2;m;m;m;N;
20.037871169466;0.729949764411983;2.4;0;6.26357834111408;1;5.15;1032.9559852292;150;16.2256346733883;37.9538608875195;18.6552875548825;13.4001796818415;100;0;0;1;0;1.8;1.59263222978273;0;0;0;2.4;-4.40858287376056E-16;0;3726.51386088752;
20.4430217495488;0.747915744777631;2.5;0;6.26416290735625;1;5.15;1053.84157297833;150;16.5537047185812;39.5041737487701;19.4173057409209;13.3643402477422;100;0;0;1;0;1.8;1.59262827762261;0;0;0;2.5;-4.59227382683392E-16;0;3728.06417374877;
20.8401798877579;0.765525665874934;2.6;0;6.26474726652752;1;5.15;1074.31514886252;150;16.8753028965335;41.0540236439832;20.1790963673816;13.3285128887769;100;0;0;1;0;1.8;1.59262432677434;0;0;0;2.6;-4.77596477990727E-16;0;3729.61402364398;
21.2298055813746;0.782799988934471;2.7;0;6.2653314381669;1;5.15;1094.40042582715;150;17.1908016893206;42.6034564670246;20.9406819922663;13.2926964075871;100;0;0;1;0;1.8;1.5926203771059;0;0;0;2.7;-4.95965573298063E-16;0;3731.16345646702;
21.6123162161788;0.799757280352902;2.8;0;6.26591543958386;1;5.15;1114.11892018682;150;17.5005390744215;44.1525130692459;21.7020826950531;13.2568897434296;100;0;0;1;0;1.8;1.59261642850034;0;0;0;2.8;-5.14334668605399E-16;0;3732.71251306925;
21.9880919078567;0.816414449181966;2.9;0;6.2664992861858;1;5.15;1133.49022697583;150;17.8048228499154;45.7012299736196;22.4633164277113;13.2210919521116;100;0;0;1;0;1.8;1.59261248085354;0;0;0;2.9;-5.32703763912734E-16;0;3734.26122997362;
22.3574800108054;0.832786947601047;3;0;6.26708299174741;1;5.15;1152.53225237794;150;18.1039342854792;47.2496399665896;23.2243993056118;13.1853021894849;100;0;0;1;0;1.8;1.59260853407244;0;0;0;3;-5.5107285922007E-16;0;3735.80963996659;
22.7207989478691;0.848888941198984;3.1;0;6.26766656863393;1;5.15;1171.26141115001;150;18.3981312235104;48.7977725919597;23.9853458502853;13.149519697766;100;0;0;1;0;1.8;1.59260458807348;0;0;0;3.1;-5.69441954527406E-16;0;3737.35777259196;
23.0783414821308;0.86473345444986;3.2;0;6.26825002798742;1;5.15;1189.69279528339;150;18.687650728455;50.3456545656787;24.7461691932997;13.1137437941207;100;0;0;1;0;1.8;1.59260064278137;0;0;0;3.2;-5.87811049834741E-16;0;3738.90565456568;
23.4303775271222;0.880332495666871;3.3;0;6.26883337988322;1;5.15;1207.84031887084;150;18.9727113623709;51.8933101262697;25.5068812485054;13.0779738610771;100;0;0;1;0;1.8;1.59259669812802;0;0;0;3.3;-6.06180145142077E-16;0;3740.45331012627;
23.7771565727249;0.89569716486963;3.4;0;6.26941663346213;1;5.15;1225.71684316217;150;19.2535151492977;53.4407613325382;26.2674928583663;13.0422093384259;100;0;0;1;0;1.8;1.59259275405167;0;0;0;3.4;-6.24549240449413E-16;0;3742.00076133254;
24.1189097891834;0.91083774733999;3.5;0;6.26999979704272;1;5.15;1243.33428502646;150;19.5302492789772;54.9880283178101;27.0280139189236;13.0064497163392;100;0;0;1;0;1.8;1.59258881049609;0;0;0;3.5;-6.42918335756748E-16;0;3743.54802831781;
24.4558518599985;0.92576379512352;3.6;0;6.27058287821719;1;5.15;1260.7037114381;150;19.8030875910365;56.5351295081066;27.7884534870354;12.9706945294945;100;0;0;1;0;1.8;1.59258486741;0;0;0;3.6;-6.61287431064084E-16;0;3745.09512950811;
