speed;elapsedTime;elapsedDistance;lateralAcceleration;longitudinalAcceleration;gear;gearRatio;engineSpeed;torque;power;downForce;dragForce;tractionControl;throttlePosition;brakePosition;cornerRadius;sectorIndex;maximumCornerSpeed;loadSensitiveLatGrip;loadSensitiveLongGrip;yawangle;yawvelocity;yawacceleration;xposition;yposition;trackelevation;fz;
Speed (linear);Time;Length;Acceleration (linear);Acceleration (linear);Unitless;Unitless;Speed (angular);Torque;Power;Force;Force;Ratio;Ratio;Ratio;Length;Unitless;Speed (linear);Unitless;Unitless;Angle;Speed (angular);Acceleration (angular);Length;Length;Length;Force;
km/h;s;m;m/s^2;m/s^2;-;-;rpm;N.m;kW;N;N;%;%;%;m;-;km/h;-;-;deg;rpm;deg/s^2;m;m;m;N;
58.3947599236364;0.368459836869175;6.25;-13.3747066055045;-10.5705365821445;1;5.15;3010.26073373792;150;47.2850650325043;322.329872131528;158.433326979904;40.3643329798661;0;74.8920235838253;-19.6724517648861;1;62.9906050863838;1.8;1.59192015313628;-14.1341440613742;-7.88802137983376;1.38916208753494;-5.93997406039823;2.47006119059032;0;4010.88987213153;
57.8022476963251;0.384198571177179;6.5;-12.7031377723996;-10.9158862033743;1;5.15;2979.71661823051;150;46.805279188062;315.821909323348;155.234497803002;38.1511371742855;0;77.6325547987961;-20.2942704473944;1;64.0814461045976;1.8;1.5919372848221;-14.8542744080057;-7.34748149077669;3.59655380837581;-6.1611866244965;2.60211914933227;0;4004.38190932335;
57.1837596586364;0.400125158606499;6.75;-12.063127710334;-11.7636788659545;1;5.15;2947.83344486743;150;46.304459472009;309.099435808142;151.930231159934;36.2020838235561;0;84.1152542748265;-20.9160891299027;1;65.1609080606731;1.8;1.59195575733907;-15.5820506734164;-6.9238946614238;2.7851483714638;-6.38090763743381;2.73706097429972;0;3997.65943580814;
56.5092807228197;0.416254582089601;7;-10.3308793406893;-12.2384027770158;1;5.15;2913.06393029322;150;45.7583012142329;301.85082014813;148.3673522762;34.4697939522649;0;87.8655660550859;-23.850487922928;1;70.1190343114703;1.8;1.59197498295678;-16.2138603357312;-6.22279793209705;4.55184761483937;-6.59953260372711;2.87518436362882;0;3990.41082014813;
55.7986465506896;0.432600577856802;7.25;-9.10361293063906;-12.5632290183083;1;5.15;2876.43060656326;150;45.1828663106999;294.306687761371;144.659219408131;27.1905840586146;0;90.5233711081061;-26.3893409429134;1;74.2563757742232;1.8;1.59199472563246;-16.7835106633446;-5.58371955378344;4.09422174289053;-6.81716709151163;3.01606348487208;0;3982.86668776137;
55.0593559926093;0.449176356651751;7.5;-8.08604087490071;-12.7908288957715;1;5.15;2838.32004080835;150;44.5842269437009;286.559661822521;140.8513592009;23.0939704685506;0;92.472702081441;-28.9281939628988;1;78.280295809266;1.8;1.59201483226573;-17.3022620243015;-4.97450424143613;3.84880126076482;-7.03392693170583;3.15945445654968;0;3975.11966182252;
54.29609137124;0.465995058483327;7.75;-7.22896536448482;-12.9523873850856;1;5.15;2798.97360763243;150;43.9661746166488;278.669818927617;136.973300828829;20.1321729971319;0;93.940733683261;-31.4670469828841;1;82.2116497973065;1.8;1.59203519890582;-17.7785782701301;-4.65463242021152;1.991645914397;-7.249908623411;3.3051589002351;0;3967.22981892762;
53.5118589420674;0.483066733075722;8;-6.49741791174403;-12.902356867206;1;5.15;2758.54628006486;150;43.3311436401961;270.677949355742;133.045093751127;17.8984498851302;0;93.8328127859538;-34.0059000028695;1;86.0673614699757;1.8;1.5920554907624;-18.2009829389174;-4.32655095646244;2.01249211711243;-7.46519382055998;3.45301246847769;0;3959.23794935574;
52.7189055255846;0.500403465663989;8.25;-6.54002153978004;-12.9142828386407;1;5.15;2717.66938397961;150;42.6890508579813;262.715424834703;129.131310511973;16.1580617749004;0;94.1886055721864;-32.7905416590432;1;84.2301104399129;1.8;1.59207580626408;-18.6450759526914;-4.24259406262227;0.507128163786749;-7.67918779121474;3.60231286478612;0;3951.2754248347;
51.9128962402707;0.518018300158237;8.5;-6.3415719723258;-12.9246737600281;1;5.15;2676.11945542812;150;42.0363861065085;254.743621973675;125.212966732823;17.1392856461436;0;94.5346050797444;-32.7905416590432;1;84.2301104399129;1.8;1.59209614330697;-19.0890950155554;-5.51557129113203;-7.56781811864173;-7.8920541556712;3.75329295077437;0;3943.30362197368;
51.0932986792405;0.53592535051795;8.75;-6.14291198218671;-12.9335314480918;1;5.15;2633.86904873644;150;41.3727182701398;246.763366344607;121.290468203282;17.2753963069699;0;94.870740428337;-32.7905416590432;1;84.2301104399129;1.8;1.59211649981925;-19.5330405217556;-2.61510679212982;16.9618069959813;-8.1037797552773;3.90594381763247;0;3935.32336634461;
50.2595336429488;0.554151046889909;9;-5.94406180765009;-13.3923311530966;1;5.15;2590.88830606031;150;40.6975783429539;238.775470928043;117.364214523953;17.4133393529731;0;98.6072003665325;-32.7905416590432;1;84.2301104399129;1.8;1.59213759104957;-20.4191303073902;-2.87039000687436;-1.46678597012834;-8.31435150176278;4.0602564534682;0;3927.33547092804;
49.3808292222362;0.572708877866501;9.25;3.12038591337353;-13.2286514709347;1;5.15;2545.5909297599;150;39.9860488198926;230.499272148012;113.296252411735;17.5531054233086;0;97.6572867877777;60.2980748860781;1;116.391432680569;1.8;1.59215842893423;-20.2184614077786;0.311459634758965;17.9548200282506;-8.50545922347874;4.20490050608092;0;3919.05927214801;
48.4970469412711;0.591606880704786;9.5;4.02879718428084;-12.8315570990782;1;5.15;2500.03178881914;150;39.2704075074758;222.322486207361;109.277154237516;8.77466510314595;0;94.9295752108473;45.0453725040623;1;102.258297809867;1.8;1.59217864238348;-19.9795674084904;3.35565607202969;16.8688463101147;-8.6998695427487;4.35097608806201;0;3910.88248620736;
47.6240800523504;0.610799170628385;9.75;5.87406529369515;-10.5691901488772;1;5.15;2455.03018334961;150;38.5635239417617;214.390728724254;105.378493779718;11.6759522894203;0;78.0126532558821;29.7926701220466;1;79.6283909571132;1.8;1.59219526919313;-19.7489634495546;4.74544683324454;7.5831778678495;-8.89768988952063;4.49832744084772;0;3902.95072872425;
46.8938309906088;0.630276366794243;10;11.6697884506995;-9.78278031906077;1;5.15;2417.3857084124;150;37.9722059122068;207.866368616332;102.171604913112;0;0;72.2258678100517;14.5399677400309;1;53.4493835360255;1.8;1.59221065331525;-18.8551194388588;7.25422175172968;13.4885069122332;-9.09891180110091;4.64695706132546;0;3896.42636861633;
46.2078829178501;0.650038699076544;10.25;12.8809294060656;-9.37107483699476;1;5.15;2382.02495769592;150;37.4167605388252;201.829639094183;99.2043988768019;0;0;69.2616645027342;12.7902767207403;1;49.9109970268786;1.8;1.59222538849916;-17.8024065053201;8.69113341741168;7.61413357539631;-9.30268378162105;4.79261250798502;0;3890.38963909418;
45.5411834566745;0.670081735895787;10.5;13.4137833401424;-8.83942865682356;1;5.15;2347.65647648621;150;36.8769016984078;196.047552931321;96.3623565255646;0;0;65.3671341956844;11.9303266737338;1;48.1008104991223;1.8;1.59223928471227;-16.6757575619527;9.75622047745632;5.56480822316844;-9.50917398544289;4.9345522667533;0;3884.60755293132;
44.9033750781673;0.690393262741914;10.75;14.0536965672975;-8.11744772366962;1;5.15;2314.77733596092;150;36.360437366755;190.594678904701;93.6821303090903;0;0;60;11.0703766267274;1;46.2361157689691;1.8;1.59225204079846;-15.4642478572635;10.2946626228969;2.77603599393582;-9.71848547321118;5.07245080516268;0;3879.1546789047;
44.3098151516664;0.710704789588041;11;14.837167113263;0;1;5.15;2284.17921136546;150;35.8798031495412;185.589190685337;91.2218055910977;0;3.12929171283377;0;10.210426579721;1;44.3098151516664;1.8;1.59225204079846;-14.0982229486029;10.940789043207;3.33122177489665;-9.9307285194588;5.2059324384804;0;3874.14919068534;
44.0884094238871;0.731118318036005;11.25;14.8300817871684;0;1;5.15;2272.7657049236;150;35.7005202095941;183.73913331618;90.3124553588006;0;3.09809717412067;0;10.1134728863038;1;44.0884094238871;1.8;1.59225675552162;-12.7280629987929;11.1944057701752;1.30103336177581;-10.1459915950456;5.33425572775388;0;3872.29913331618;
43.5449778531686;0.751786602746925;11.5;14.8128416025406;0;1;5.15;2244.75170639109;150;35.2604773496569;179.237529552276;88.0998026612883;0;3.02219387770115;0;9.87717543526995;1;43.5449778531686;1.8;1.59226822749859;-11.3244271226401;11.4143567459395;1.11442302264208;-10.3641843505464;5.45735151834902;0;3867.79752955228;
42.9959642598993;0.772718799884306;11.75;14.795641455297;0;1;5.15;2216.44995355799;150;34.8159144557361;174.746379994209;85.8922884717297;0;2.94646685372277;0;9.64087798423606;1;42.9959642598993;1.8;1.59227967283386;-9.88566558153003;11.5326026813761;0.591561665578575;-10.5852441739535;5.5750215489447;0;3863.30637999421;
42.4411474860479;0.793924635572322;12;14.7784812061291;0;1;5.15;2187.84904568667;150;34.3666524454633;170.265648267054;83.689894910925;0;2.87091548885374;0;9.40458053320216;1;42.4411474860479;1.8;1.59229109162011;-8.39321076500769;11.6807702059573;0.731688537018921;-10.809100184611;5.68705964258576;0;3858.82564826705;
42.3714035693748;0.815165376359359;12.25;14.7763398253126;0;1;5.15;2184.25373381189;150;34.3101774185975;169.706509942731;83.4150642091388;0;2.8614876395368;0;9.3750550996772;1;42.3714035693748;1.8;1.59229251653939;-6.89857778438328;11.7470359128442;0.32669899169721;-11.0356589791881;5.79316407250842;0;3858.26650994273;
42.1978838323859;0.836493460098697;12.5;14.7710274469347;0;1;5.15;2175.30875910064;150;34.1696700844005;168.319388921827;82.7332589615758;0;2.83809885110907;0;9.30177087892373;1;42.1978838323859;1.8;1.59229605150632;-5.39113423281898;11.8386105840902;0.449626758092523;-11.2647747940516;5.89326469448916;0;3856.87938892183;
42.02377311855;0.857909909246685;12.75;14.7657188869883;0;1;5.15;2166.33331942303;150;34.0286842076309;166.933264935844;82.0519437820248;0;2.81472687407593;0;9.22848665817026;1;42.02377311855;1.8;1.59229958393238;-3.87065854193993;11.8670479678905;0.13904993527334;-11.4963070555909;5.98724751557049;0;3855.49326493584;
41.8490639158656;0.879415766625225;13;14.7604141413582;0;1;5.15;2157.32702753397;150;33.8872137054572;165.548136910195;81.371118142299;0;2.79137169031835;0;9.1552024374168;1;41.8490639158656;1.8;1.59230311382031;-2.32365692225571;11.9175487343474;0.245906396738505;-11.730109909172;6.07500056075036;0;3854.10813691019;
42.053595981798;0.900817028015322;13.25;14.7666266153377;0;1;5.15;2167.87069356962;150;34.0528332242547;167.170282893722;82.1684441342022;0;2.81872332628655;0;9.2410215057959;1;42.053595981798;1.8;1.59229897991108;-0.791765226528894;11.9173704107305;-0.000872565647177604;-11.9660151451727;6.15634707252254;0;3855.73028289372;
42.2101870415601;0.922138895154026;13.5;14.7714033967112;0;1;5.15;2175.9429918216;150;34.1796325886847;168.41755358569;82.7815093895764;0;2.83975404378482;0;9.30695883650762;1;42.2101870415601;1.8;1.59229580134152;0.730181614086981;11.8443000865751;-0.358876002851432;-12.2038325034791;6.23130179485221;0;3856.97755358569;
42.366300105953;0.943382194610179;13.75;14.7761832695184;0;1;5.15;2183.9906493234;150;34.306044897116;169.665631485356;83.3949714080562;0;2.86079837192685;0;9.37289616721934;1;42.366300105953;1.8;1.59229262071487;2.24754524668227;11.835796780818;-0.0419174101667655;-12.443377187898;6.29986228580442;0;3858.22563148536;
42.6492256345341;0.964625494066332;14;14.7649633704663;3.69953946034055;1;5.15;2198.57551293743;150;34.5351433990331;171.939279238697;84.5125270834273;46.1926903186026;97.1008647667174;0;9.50571797548432;1;42.6793391840533;1.59229262071487;1.8;3.74123717202396;11.755596990834;-0.395348301948102;-12.6844572873055;6.3620050788099;0;3860.4992792387;
42.892870066716;0.985608002315375;14.25;14.7924359362536;0;1;5.15;2211.13542872696;150;34.7324340949036;173.909383355112;85.480883344038;0;2.93235392701231;0;9.59677947429855;1;42.892870066716;1.8;1.59228180585282;5.22156721882643;11.7102806296498;-0.226165441700475;-12.9268892385231;6.41779971772124;0;3862.46938335511;
43.1055329225812;1.00648699252799;14.5;14.7990567211253;0;1;5.15;2222.09823849573;150;34.904637508065;175.638143849383;86.3306130785101;0;2.96150323181944;0;9.68784097311277;1;43.1055329225812;1.8;1.59227740024503;6.68878416227125;11.6891048633701;-0.10620825225238;-13.1704954107333;6.46727497957435;0;3864.19814384938;
43.3173407897876;1.02726389119237;14.75;14.8056834353004;0;1;5.15;2233.01697344013;150;35.0761485955041;177.368452550662;87.1811037960883;0;2.99067864154866;0;9.77890247192699;1;43.3173407897876;1.8;1.59227299069177;8.13695057675387;11.6438981207922;-0.227851090241595;-13.4151023590851;6.51046362185985;0;3865.92845255066;
43.3311220288629;1.04803418187168;15;14.8061157266827;0;1;5.15;2233.72739887736;150;35.0873079321768;177.481328633804;87.2365852606836;0;2.99258188920144;0;9.78484000481813;1;43.3311220288629;1.8;1.5922727030361;9.58816651998219;11.659435262742;0.0783352397596852;-13.6605568283451;6.54743164350149;0;3866.0413286338;
43.4393026524655;1.06875274651348;15.25;14.809513924465;0;1;5.15;2239.30413014242;150;35.1749070220436;178.368635832521;87.6727193075102;0;3.00754312187575;0;9.83150226356786;1;43.4393026524655;1.8;1.59227044180471;11.0333845912857;11.5804594876603;-0.399174555280249;-13.9066925239356;6.57814947886597;0;3866.92863583252;
43.5472640173583;1.08941994617134;15.5;14.8129136824673;0;1;5.15;2244.86955858022;150;35.2623285675149;179.256350422022;88.1090535972649;0;3.02251122372495;0;9.87816452231758;1;43.5472640173583;1.8;1.59226817953511;12.4829127695135;11.537715172162;-0.216583491031384;-14.1533484125808;6.60263222590158;0;3867.81635042202;
43.822304791475;1.11008714582919;15.75;14.7136361427444;3.69668926111107;1;5.15;2259.04796163528;150;35.4850424019019;181.527836479327;89.2255467440758;46.0597648997615;96.9391883641191;0;10.0708335177083;1;43.9907516117762;1.59226817953511;1.8;13.9035124209282;11.4094453691532;-0.649937223363847;-14.4003341166034;6.6208521128758;0;3870.08783647933;
44.0992981532017;1.1306246324877;16;14.6554370187797;3.74644676629771;1;5.15;2273.32702094475;150;35.709337341036;183.829902421843;90.3570706819227;45.336263074973;96.9003723325942;0;10.2390480330505;1;44.3750048737181;1.59226239083466;1.8;15.3012827702798;11.240559639715;-0.861141021004499;-14.6474936918315;6.6329333590721;0;3872.38990242184;
44.3767642989371;1.15103312055191;16.25;14.600568063117;3.77656243463121;1;5.15;2287.63045235779;150;35.9340151162777;186.150439912599;91.4976738553452;44.8817317747899;96.8612448450917;0;10.4072625483927;1;44.756588726215;1.59225652420382;1.8;16.6769537561701;11.250794968905;0.0525193812974694;-14.8946751035617;6.63897710538261;0;3874.7104399126;
44.6545593506017;1.17131400434816;16.5;14.5487823553865;3.80482886763219;1;5.15;2301.95083893265;150;36.1589592225784;188.488308722449;92.646795812729;44.4522437592043;96.8218251274598;0;10.5754770637349;1;45.1355724272801;1.59225061049971;1.8;18.0117185554504;11.1799471499699;-0.365820657727918;-15.1417337679304;6.6390847714921;0;3877.04830872245;
44.8132048341744;1.19139737047496;16.75;14.8534084455905;0;1;5.15;2310.12904311413;150;36.2874221534589;189.82998301529;93.3062628380241;0;3.20079736596458;0;10.4323195738869;1;44.8132048341744;1.8;1.59224123347855;19.370642374884;11.2734999405471;0.48780793309993;-15.3886078412206;6.63344018544075;0;3878.38998301529;
